5.818838557653551735e-01
6.054475552661767734e-01
6.193842433262022329e-01
6.234226273524943185e-01
6.238877003689579093e-01
6.270114407962049663e-01
6.308948004836759660e-01
6.326620779462375221e-01
6.336464824977521282e-01
6.333829411217560823e-01
6.384367345673270799e-01
6.403280315009456380e-01
6.425293771122065900e-01
6.414519579573992880e-01
6.448624934114656204e-01
6.455446005022789091e-01
6.475521656900132816e-01
6.482342727808265703e-01
6.503658574396180558e-01
6.476296778594239356e-01
6.505286329953803293e-01
6.522571543732366139e-01
6.484513068551762682e-01
6.517610764890088282e-01
6.519548569125352966e-01
6.547840510960221128e-01
6.511642327845471589e-01
6.536058661209810383e-01
6.545515145877902619e-01
6.519161008278299141e-01
