1.055197305316050438e-01
6.108953971305542546e-02
5.042004693277488819e-02
4.122439004789442418e-02
3.682147654203268144e-02
3.404002652101262988e-02
3.102457043907698789e-02
2.786090727564851169e-02
2.572864846232727348e-02
2.363214720062602886e-02
2.210820104772522748e-02
2.135078567107753789e-02
2.026762322869879104e-02
1.883746307762064129e-02
1.821636000769378053e-02
1.723114894868353966e-02
1.620451994130068379e-02
1.596171742845216290e-02
1.513497222259023445e-02
1.488005342623274080e-02
1.410808179185852468e-02
1.430240523665261658e-02
1.450097224173637483e-02
1.371015940886542023e-02
1.331180538265750932e-02
1.293798254185615261e-02
1.295899675012781097e-02
1.315520999446158530e-02
1.234487284349619282e-02
1.228520440312444104e-02
