1.586811936706392923e-01
7.162785585361701457e-02
6.904286065467740707e-02
6.655482565348509738e-02
6.269235457970763481e-02
5.896366992274448826e-02
5.629426065158065623e-02
5.492157900280344313e-02
5.371020318669451898e-02
5.247010668678878109e-02
5.090506717518458041e-02
4.903551400017314155e-02
4.721092821847790860e-02
4.525127181180860908e-02
4.323349003224061238e-02
4.144077984621687832e-02
3.999322611915959169e-02
3.875660964837767536e-02
3.760526279534713578e-02
3.670263894521341025e-02
3.553053460882572845e-02
3.430790624937777450e-02
3.318496587346321525e-02
3.236540544568077687e-02
3.121207730750655621e-02
3.049132374366772882e-02
2.950052475938103741e-02
2.879055006877251008e-02
2.786637638151115079e-02
2.708507149040875750e-02
